,Year,Distance,Engine_capacity(cm3),Price(euro)
3047,2011,360000.0,1800.0,6650.0
3048,2018,115922.0,1500.0,14299.0
3049,2006,260000.0,1500.0,3350.0
3050,2014,35000.0,2694.0,28500.0
3051,2011,202000.0,1200.0,5150.0
3052,2013,108147.0,1000.0,5200.0
3053,2011,149311.0,1248.0,5350.0
3054,2013,68455.0,2200.0,7850.0
3055,2014,175000.0,1200.0,5450.0
3056,2007,320000.0,1500.0,2555.0
3057,2003,240000.0,2000.0,2600.0
3058,2007,170000.0,4700.0,16500.0
3059,2005,182000.0,2987.0,6000.0
3060,2004,220021.0,1364.0,4999.0
3061,2006,400000.0,3000.0,10250.0
3062,2010,199000.0,1998.0,4000.0
3063,2008,290000.0,1999.0,8800.0
3064,2007,225715.0,2000.0,5500.0
3065,2012,260000.0,1500.0,6000.0
3066,2014,107300.0,2199.0,32999.0
3067,2008,223500.0,1997.0,6500.0
3068,2008,311000.0,1998.0,5500.0
3069,2015,140000.0,2500.0,11000.0
3070,2013,197000.0,1400.0,6900.0
3071,2013,179000.0,2000.0,10700.0
3072,2005,181000.0,1600.0,4450.0
3073,2013,187000.0,2000.0,13999.0
3074,2016,185000.0,1461.0,10500.0
3075,2004,229000.0,1400.0,3600.0
3076,2011,264000.0,1390.0,8100.0
3077,2011,212659.0,1400.0,6850.0
3078,2012,162000.0,1600.0,5900.0
3079,2015,175000.0,1800.0,9499.0
3080,1989,78000.0,1500.0,1999.0
3081,2016,55000.0,3000.0,33400.0
3082,2013,190000.0,3500.0,27999.0
3083,2013,148000.0,1400.0,7900.0
3084,2015,77400.0,2500.0,20999.0
3085,2016,164000.0,1800.0,11700.0
3086,2011,218000.0,2200.0,13499.0
3087,2013,125000.0,1398.0,9700.0
3088,2017,114000.0,2500.0,25500.0
3089,2014,230000.0,1500.0,6800.0
3090,2016,64000.0,1591.0,16999.0
3091,2016,113200.0,1500.0,12890.0
3092,2008,209000.0,1798.0,6950.0
3093,2017,134565.0,1995.0,14900.0
3094,2017,131100.0,1500.0,12690.0
3095,2015,92900.0,1500.0,10950.0
3096,2004,300000.0,1400.0,5400.0
3097,2006,245000.0,3500.0,16000.0
3098,2010,190000.0,1500.0,5200.0
3099,2008,145000.0,4800.0,13600.0
3100,2010,195000.0,1500.0,5600.0
3101,1990,224566.0,2000.0,750.0
3102,1996,280000.0,1600.0,1100.0
3103,2005,210100.0,1400.0,3100.0
3104,2012,174000.0,2000.0,16600.0
3105,2014,177000.0,1461.0,5850.0
3106,1997,241560.0,1800.0,2850.0
3107,2016,54700.0,1400.0,11250.0
3108,2003,10000.0,2000.0,3999.0
3109,2012,216800.0,1500.0,7350.0
3110,2015,172152.0,1400.0,12699.0
3111,2014,30500.0,2000.0,18600.0
3112,2006,252965.0,1397.0,3199.0
3113,2002,234500.0,2500.0,4250.0
3114,2015,200000.0,1500.0,11777.0
3115,2011,220000.0,1500.0,4250.0
3116,2017,145268.0,2000.0,28499.0
3117,2000,284000.0,2800.0,4500.0
3118,2008,300000.0,3000.0,9999.0
3119,2006,212423.0,1400.0,5400.0
3120,2014,160000.0,2999.0,22500.0
3121,2011,194000.0,2000.0,13899.0
3122,2016,132000.0,1500.0,10999.0
3123,2006,203000.0,1400.0,5100.0
3124,2000,179000.0,1800.0,3000.0
3125,2013,144244.0,1200.0,5599.0
3126,2014,313000.0,1200.0,3799.0
3127,2015,132000.0,2200.0,16500.0
3128,2014,143237.0,1200.0,5299.0
3129,2018,129200.0,2000.0,19999.0
3130,2013,179378.0,1800.0,8499.0
3131,2015,92900.0,1500.0,10950.0
3132,2010,113000.0,1600.0,7350.0
3133,2013,191000.0,2800.0,18700.0
3134,2017,97000.0,1800.0,18999.0
3135,2017,74000.0,2000.0,23900.0
3136,2011,213000.0,1800.0,7950.0
3137,2008,225000.0,2000.0,9800.0
3138,2003,249000.0,3200.0,8000.0
3139,2005,234000.0,1400.0,5300.0
3140,2002,320000.0,1900.0,2800.0
3141,2006,270000.0,1400.0,5450.0
3142,2015,118000.0,2000.0,16490.0
3143,2015,64000.0,1618.0,10450.0
3144,2010,220000.0,1500.0,3650.0
3145,2007,220000.0,1500.0,2300.0
3146,2005,220000.0,1500.0,1800.0
3147,2005,220000.0,1300.0,2300.0
3148,2006,220000.0,1400.0,4250.0
3149,2000,290000.0,1600.0,2600.0
3150,2009,248645.0,1800.0,6500.0
3151,2014,133500.0,2000.0,13500.0
3152,2004,220000.0,1500.0,1200.0
3153,2009,345000.0,2000.0,7500.0
3154,2009,80000.0,1500.0,5099.0
3155,2010,192000.0,1500.0,6350.0
3156,1995,3625.0,1800.0,2200.0
3157,2011,163000.0,1800.0,7800.0
3158,2017,132000.0,1700.0,15999.0
3159,2009,190000.0,200.0,8900.0
3160,2014,180000.0,1800.0,8990.0
3161,2005,300000.0,1498.0,2700.0
3162,2008,228000.0,2000.0,7900.0
3163,2001,165793.0,1990.0,1799.0
3164,2013,142000.0,1200.0,6400.0
3165,2004,314000.0,1700.0,2800.0
3166,2007,229500.0,2200.0,7600.0
3167,2011,204000.0,1400.0,2600.0
3168,2013,205000.0,1119.0,5600.0
3169,2016,167315.0,2500.0,20999.0
3170,2011,100145.0,1229.0,4900.0
3171,2002,320000.0,3000.0,7950.0
3172,2004,200000.0,1400.0,3200.0
3173,2009,214008.0,1400.0,7499.0
3174,2010,140000.0,1400.0,5545.0
3175,2003,250167.0,2000.0,1400.0
3176,2007,280000.0,1600.0,3000.0
3177,2007,159000.0,2000.0,6400.0
3178,2017,90000.0,1400.0,11000.0
3179,2011,200000.0,1200.0,4850.0
3180,2013,146000.0,2000.0,13888.0
3181,2015,142803.0,1461.0,7300.0
3182,2016,165000.0,2000.0,20400.0
3183,2006,300000.0,3000.0,4500.0
3184,2017,75000.0,2000.0,31000.0
3185,2015,156000.0,2000.0,19500.0
3186,2018,38000.0,4500.0,67000.0
3187,2009,200000.0,1400.0,5400.0
3188,2014,166000.0,1400.0,9200.0
3189,2013,177000.0,2200.0,17900.0
3190,2014,142086.0,1300.0,5500.0
3191,2012,191122.0,1600.0,7450.0
3192,2014,119000.0,1500.0,11500.0
3193,2016,94827.0,2000.0,21999.0
3194,2015,84000.0,2000.0,16500.0
3195,2013,190000.0,2200.0,16999.0
3196,2017,50000.0,2000.0,20700.0
3197,2011,113000.0,2500.0,15500.0
3198,2012,193690.0,2400.0,15299.0
3199,2008,355000.0,1399.0,2099.0
3200,2015,180000.0,2200.0,29000.0
3201,2007,248000.0,1400.0,2100.0
3202,2003,113000.0,1500.0,2950.0
3203,2016,172000.0,1461.0,7000.0
3204,2004,209150.0,1390.0,3700.0
3205,2016,161000.0,1600.0,15699.0
3206,2013,206392.0,2199.0,16730.0
3207,2006,198210.0,1300.0,2499.0
3208,2016,45000.0,2000.0,13500.0
3209,2011,79800.0,1598.0,7500.0
3210,2012,150000.0,1200.0,8400.0
3211,2014,127000.0,2000.0,16500.0
3212,2015,121520.0,1798.0,12499.0
3213,2008,213000.0,1600.0,6500.0
3214,2014,226500.0,2000.0,14800.0
3215,2014,170000.0,2000.0,17850.0
3216,2011,206000.0,1400.0,6900.0
3217,2007,98000.0,2300.0,6200.0
3218,2010,190000.0,1800.0,13500.0
3219,2008,178000.0,1400.0,7450.0
3220,2013,170000.0,1800.0,11500.0
3221,2016,87719.0,2500.0,27699.0
3222,2016,126952.0,1500.0,9699.0
3223,2017,144044.0,2200.0,19999.0
3224,2015,135771.0,1600.0,15699.0
3225,2013,210000.0,2000.0,11400.0
3226,2016,163839.0,1500.0,8699.0
3227,2017,102271.0,2500.0,25999.0
3228,2018,110668.0,1500.0,11699.0
3229,2017,155081.0,1700.0,17999.0
3230,2011,197000.0,1200.0,4899.0
3231,2019,16500.0,2998.0,98000.0
3232,2017,159174.0,1500.0,10999.0
3233,2017,143008.0,2000.0,21999.0
3234,2019,24193.0,4500.0,67999.0
3235,2015,115937.0,2500.0,27999.0
3236,2015,150000.0,2200.0,18000.0
3237,2018,133144.0,2000.0,21299.0
3238,2012,249858.0,1500.0,5499.0
3239,2018,133922.0,2000.0,32699.0
3240,2016,142233.0,2200.0,16999.0
3241,2010,225000.0,2000.0,10900.0
3242,2015,165600.0,1500.0,10950.0
3243,2008,250000.0,2700.0,15700.0
3244,2015,138000.0,1400.0,12999.0
3245,2014,183000.0,1461.0,7200.0
3246,2005,230000.0,1800.0,5700.0
3247,2012,199642.0,1800.0,9499.0
3248,2011,120000.0,1600.0,6000.0
3249,2011,248000.0,1400.0,7900.0
3250,2013,185000.0,1500.0,7250.0
3251,1991,246800.0,2000.0,2200.0
3252,2017,67000.0,2000.0,12800.0
3253,2009,200000.0,1600.0,4900.0
3254,2013,68000.0,1595.0,12990.0
3255,2014,141000.0,2200.0,19700.0
3256,2004,295000.0,1800.0,6500.0
3257,1999,333333.0,2000.0,2400.0
3258,2016,185000.0,2000.0,17500.0
3259,2007,250000.0,2000.0,9500.0
3260,2004,188000.0,1995.0,6600.0
3261,2008,150000.0,1600.0,3600.0
3262,2015,196000.0,1500.0,10600.0
3263,2008,460000.0,3000.0,17999.0
3264,2015,149000.0,2500.0,26900.0
3265,2014,178300.0,1800.0,13500.0
3266,2009,210000.0,1400.0,7400.0
3267,2011,150000.0,1400.0,8700.0
3268,2015,212500.0,1495.0,12200.0
3269,2011,156893.0,1400.0,7999.0
3270,2013,144000.0,2200.0,27999.0
3271,2007,230000.0,2000.0,5200.0
3272,2016,144369.0,1500.0,12699.0
3273,2017,171413.0,1500.0,9699.0
3274,2009,250000.0,1400.0,5500.0
3275,2016,118271.0,1400.0,8999.0
3276,2010,206000.0,2000.0,8500.0
3277,2012,200000.0,1461.0,5900.0
3278,2006,234921.0,1500.0,3100.0
3279,2015,150765.0,1400.0,9999.0
3280,2005,222222.0,1399.0,5200.0
3281,2011,298000.0,1600.0,7500.0
3282,2006,204300.0,1800.0,7500.0
3283,2017,90038.0,1500.0,16999.0
3284,2017,179900.0,1461.0,11900.0
3285,2018,136013.0,1500.0,13999.0
3286,2008,151000.0,1591.0,5900.0
3287,2014,189950.0,2200.0,16000.0
3288,2013,144350.0,999.0,5900.0
3289,2015,164642.0,1500.0,7999.0
3290,1991,215000.0,2000.0,750.0
3291,2015,104500.0,2000.0,13900.0
3292,1997,333290.0,2298.0,3200.0
3293,2015,165000.0,1800.0,12500.0
3294,2010,178000.0,1461.0,5700.0
3295,2007,247198.0,2400.0,6700.0
3296,2010,129000.0,1461.0,7500.0
3297,2011,116000.0,2000.0,9490.0
3298,2013,120000.0,2000.0,13500.0
3299,2005,320000.0,4000.0,16199.0
3300,2017,77000.0,4200.0,64500.0
3301,2013,130000.0,2000.0,15000.0
3302,2017,40500.0,3000.0,54500.0
3303,2012,143000.0,2500.0,13888.0
3304,2016,270000.0,2000.0,23000.0
3305,2016,158488.0,1500.0,9999.0
3306,2011,228000.0,1400.0,6200.0
3307,2016,227000.0,2000.0,18600.0
3308,2017,45000.0,200.0,19300.0
3309,2010,264000.0,2200.0,10200.0
3310,2017,178408.0,2500.0,19999.0
3311,2016,75000.0,2000.0,18700.0
3312,2017,141486.0,1600.0,13699.0
3313,2016,85000.0,2000.0,9700.0
3314,2008,290930.0,1600.0,3599.0
3315,2018,22000.0,2000.0,30999.0
3316,2012,240145.0,1500.0,7350.0
3317,2016,143100.0,1500.0,11800.0
3318,2013,80000.0,1600.0,7950.0
3319,2013,273497.0,1400.0,8300.0
3320,2017,110000.0,2000.0,14500.0
3321,2010,190000.0,1300.0,5200.0
3322,2013,180000.0,4663.0,43999.0
3323,2014,122245.0,2500.0,10999.0
3324,2013,284555.0,1600.0,5799.0
3325,2009,233400.0,3000.0,21999.0
3326,2017,129000.0,2000.0,26999.0
3327,2015,190422.0,2500.0,23499.0
3328,2004,247400.0,1800.0,3999.0
3329,2013,261430.0,3000.0,27500.0
3330,2014,163400.0,2200.0,27999.0
3331,2011,225050.0,2000.0,10400.0
3332,2007,273500.0,2200.0,9700.0
3333,2014,205104.0,1800.0,14999.0
3334,2012,175880.0,2000.0,11999.0
3335,2013,180280.0,1400.0,7600.0
3336,2016,21200.0,4100.0,11899.0
3337,2015,181000.0,3000.0,36999.0
3338,2016,112700.0,3000.0,47499.0
3339,2015,223550.0,1500.0,8799.0
3340,2017,186505.0,2000.0,15800.0
3341,2010,357183.0,2200.0,12699.0
3342,2017,44000.0,1400.0,13799.0
3343,2014,160150.0,1800.0,9999.0
3344,2010,164100.0,1400.0,7900.0
3345,2013,88230.0,999.0,5999.0
3346,2013,165630.0,1500.0,7600.0
3347,2016,247183.0,2000.0,17999.0
3348,1995,371298.0,4200.0,7200.0
3349,2017,152248.0,2200.0,32999.0
3350,2019,10253.0,2200.0,57500.0
3351,2011,161521.0,2000.0,13700.0
3352,2018,4450.0,1500.0,17799.0
3353,2017,223483.0,1500.0,13800.0
3354,2013,172690.0,2000.0,9800.0
3355,2016,201450.0,2000.0,27500.0
3356,2018,57330.0,1500.0,20300.0
3357,2008,263091.0,3456.0,8999.0
3358,2015,68757.0,1700.0,18500.0
3359,2012,131640.0,3000.0,23000.0
3360,2019,31000.0,2000.0,20000.0
3361,2007,284668.0,3000.0,12500.0
3362,1999,5000.0,2000.0,4300.0
3363,1999,390000.0,1600.0,2000.0
3364,2005,11111.0,1400.0,1750.0
3365,1996,9635.0,1400.0,600.0
3366,2011,210000.0,1800.0,9990.0
3367,2001,306200.0,1700.0,2300.0
3368,2017,160000.0,1600.0,12990.0
3369,2011,207000.0,2200.0,9000.0
3370,2010,180000.0,1600.0,4700.0
3371,2007,202000.0,1399.0,5950.0
3372,2009,2999.0,1900.0,8999.0
3373,2015,190000.0,1600.0,13900.0
3374,2001,213161.0,1600.0,3000.0
3375,2009,299000.0,1900.0,8999.0
3376,2014,121000.0,1600.0,9500.0
3377,2014,172000.0,1461.0,6950.0
3378,2011,220000.0,1300.0,5300.0
3379,2007,142000.0,1364.0,6150.0
3380,2016,76735.0,2000.0,22500.0
3381,2000,255120.0,2000.0,2799.0
3382,2016,151800.0,1500.0,11950.0
3383,2008,165000.0,1300.0,5500.0
3384,2011,198146.0,1200.0,2600.0
3385,2014,69807.0,1600.0,5199.0
3386,2008,181000.0,3000.0,6900.0
3387,2010,232000.0,1200.0,5300.0
3388,2014,180000.0,1000.0,5899.0
3389,2004,295188.0,1493.0,1700.0
3390,2007,170000.0,2400.0,6499.0
3391,2005,270000.0,1400.0,3500.0
3392,2003,200000.0,2500.0,2059.0
3393,2017,85000.0,2000.0,32000.0
3394,2006,152908.0,1400.0,3150.0
3395,2005,301000.0,1600.0,4550.0
3396,2005,136000.0,2000.0,4500.0
3397,2011,220000.0,1995.0,8999.0
3398,2009,220000.0,1400.0,6400.0
3399,2011,194000.0,1200.0,4700.0
3400,2012,210450.0,1500.0,6499.0
3401,2004,12345.0,1800.0,2350.0
3402,2016,55000.0,1500.0,12300.0
3403,2016,150000.0,2000.0,22999.0
3404,2001,230000.0,200.0,1900.0
3405,2014,198000.0,2200.0,18500.0
3406,2008,225000.0,1400.0,4900.0
3407,2016,165400.0,1500.0,7850.0
3408,2008,386000.0,2200.0,9900.0
3409,2010,161780.0,1400.0,4800.0
3410,2007,180000.0,2000.0,9000.0
3411,2012,179238.0,1500.0,5350.0
3412,2009,214000.0,1300.0,5800.0
3413,2014,47800.0,1200.0,11200.0
3414,1993,320000.0,2000.0,2000.0
3415,2006,320000.0,1600.0,3500.0
3416,1999,337854.0,1999.0,3299.0
3417,1991,80000.0,1400.0,650.0
3418,1993,11111.0,2000.0,1950.0
3419,2004,380000.0,2200.0,3700.0
3420,2010,185000.0,1200.0,4600.0
3421,2011,140000.0,2000.0,6099.0
3422,2007,206000.0,1400.0,5200.0
3423,2013,147000.0,1400.0,6600.0
3424,2016,59000.0,2000.0,24900.0
3425,2018,155606.0,1400.0,8299.0
3426,2016,46400.0,1000.0,7900.0
3427,2011,203000.0,200.0,16800.0
3428,2003,500000.0,1800.0,3500.0
3429,2005,26000.0,1500.0,3000.0
3430,2009,222222.0,1900.0,7650.0
3431,2010,140000.0,1600.0,7770.0
3432,2005,185680.0,2500.0,8990.0
3433,1977,25000.0,1300.0,450.0
3434,1994,196500.0,2000.0,2150.0
3435,2004,198653.0,1600.0,2800.0
3436,2018,125000.0,1422.0,10500.0
3437,2016,180200.0,1422.0,6500.0
3438,2015,248000.0,2400.0,12999.0
3439,2018,57000.0,1500.0,9490.0
3440,2011,220373.0,1300.0,5999.0
3441,2017,155100.0,1500.0,11850.0
3442,2017,160000.0,1500.0,12350.0
3443,2015,187000.0,2000.0,22900.0
3444,2010,128000.0,1400.0,5499.0
3445,2012,100000.0,2000.0,13900.0
3446,2015,187000.0,2200.0,19900.0
3447,2008,148000.0,2000.0,7700.0
3448,2016,127100.0,1500.0,13850.0
3449,2016,126000.0,2500.0,29999.0
3450,2015,172500.0,1500.0,11450.0
3451,2017,100000.0,1500.0,17900.0
3452,2017,92000.0,1500.0,12900.0
3453,2017,140000.0,2500.0,19150.0
3454,2004,25800.0,1400.0,4200.0
3455,2004,228450.0,1900.0,6850.0
3456,2016,185000.0,2000.0,21900.0
3457,2009,168200.0,2200.0,9000.0
3458,2017,112000.0,1800.0,18900.0
3459,2015,175000.0,2000.0,18900.0
3460,2006,129000.0,2000.0,9000.0
3461,2005,250000.0,1900.0,5190.0
3462,2017,187000.0,2000.0,27900.0
3463,2009,230000.0,1800.0,8900.0
3464,2017,65000.0,2000.0,18500.0
3465,2016,139000.0,3000.0,35999.0
3466,2005,233645.0,1900.0,4999.0
3467,2006,269328.0,2500.0,7300.0
3468,2006,213452.0,1500.0,3200.0
3469,2014,113520.0,2000.0,11900.0
3470,2008,268952.0,1500.0,3900.0
3471,2009,170000.0,1400.0,6990.0
3472,2016,102135.0,1798.0,12999.0
3473,2011,180000.0,1200.0,5490.0
3474,2009,220000.0,2200.0,8999.0
3475,2006,236523.0,1500.0,3700.0
3476,2008,190000.0,2000.0,9000.0
3477,2007,247852.0,1500.0,3450.0
3478,2017,203125.0,2200.0,24999.0
3479,2009,195000.0,1400.0,5600.0
3480,2004,214214.0,1800.0,2650.0
3481,2012,221365.0,2000.0,12999.0
3482,2007,306000.0,2200.0,9990.0
3483,2014,146000.0,1500.0,6799.0
3484,2000,350000.0,200.0,1000.0
3485,2017,148000.0,2000.0,28650.0
3486,2014,185000.0,1600.0,7700.0
3487,1994,30025.0,2000.0,1400.0
3488,2017,57000.0,1800.0,21000.0
3489,2004,23451.0,1800.0,2950.0
3490,2018,124700.0,1500.0,15190.0
3491,2012,144000.0,1400.0,8190.0
3492,2017,104000.0,1500.0,10750.0
3493,2016,201000.0,2000.0,19990.0
3494,2018,111000.0,2000.0,19990.0
3495,2016,223000.0,2000.0,21490.0
3496,2011,127000.0,1400.0,6250.0
3497,2014,217000.0,2200.0,12490.0
3498,2010,164000.0,1300.0,5750.0
3499,2014,79000.0,2500.0,17490.0
3500,2016,201000.0,1400.0,8990.0
3501,2011,232000.0,1500.0,6400.0
3502,2008,140000.0,1200.0,3999.0
3503,1995,350000.0,1598.0,1150.0
3504,2013,150000.0,3500.0,17000.0
3505,2006,250000.0,1500.0,2200.0
3506,2011,11111.0,1500.0,5450.0
3507,2011,241816.0,2200.0,13500.0
3508,2007,265000.0,1400.0,4300.0
3509,2005,299999.0,1400.0,2999.0
3510,2016,129700.0,2800.0,35500.0
3511,1994,300000.0,1998.0,2000.0
3512,2006,270000.0,200.0,6000.0
3513,2002,250000.0,2200.0,2250.0
3514,2015,230000.0,1600.0,11500.0
3515,2017,134152.0,2000.0,45700.0
3516,2011,199000.0,2200.0,13450.0
3517,2014,134000.0,2000.0,11900.0
3518,2016,159500.0,1500.0,11890.0
3519,2006,2450.0,1990.0,4999.0
3520,2011,218000.0,1396.0,4950.0
3521,2007,207000.0,1400.0,3300.0
3522,1997,371000.0,2000.0,3300.0
3523,2013,302000.0,2200.0,14600.0
3524,2004,211000.0,3300.0,5990.0
3525,2011,181000.0,1800.0,8450.0
3526,2011,181000.0,1700.0,12450.0
3527,2016,181000.0,2000.0,19750.0
3528,2012,149000.0,2000.0,13490.0
3529,2014,145000.0,2000.0,16990.0
3530,2007,146000.0,3000.0,15650.0
3531,2012,53000.0,1600.0,6990.0
3532,2011,169000.0,3000.0,26990.0
3533,2013,144000.0,1500.0,8650.0
3534,2011,219000.0,3000.0,26990.0
3535,2016,176000.0,1400.0,8690.0
3536,2006,170000.0,2000.0,6250.0
3537,2018,16000.0,1600.0,14750.0
3538,2016,91000.0,1600.0,11990.0
3539,2016,105000.0,2000.0,19600.0
3540,2016,113000.0,2199.0,21500.0
3541,2013,122000.0,2200.0,17990.0
3542,2018,11000.0,2000.0,23990.0
3543,2014,136000.0,2000.0,14499.0
3544,2017,157600.0,1500.0,11990.0
3545,2015,162490.0,2200.0,17500.0
3546,2006,260000.0,3000.0,5800.0
3547,1994,279000.0,1998.0,2250.0
3548,2011,106000.0,2200.0,15150.0
3549,2010,129000.0,1798.0,9750.0
3550,2015,155000.0,1500.0,8550.0
3551,2011,171000.0,2000.0,9490.0
3552,2016,185000.0,2000.0,22900.0
3553,2006,219000.0,1900.0,6500.0
3554,2008,279000.0,1400.0,3200.0
3555,2015,138000.0,2000.0,12900.0
3556,2007,87000.0,3000.0,13500.0
3557,2007,310000.0,1500.0,4300.0
3558,2009,268222.0,3500.0,17999.0
3559,2015,123567.0,1500.0,9200.0
3560,2011,143254.0,1500.0,8100.0
3561,2007,223000.0,1794.0,6700.0
3562,2009,360000.0,3000.0,5600.0
3563,2012,226767.0,1300.0,4400.0
3564,2002,252000.0,2500.0,5499.0
3565,2007,260000.0,2500.0,4500.0
3566,2012,224779.0,1200.0,5200.0
3567,2011,175000.0,1400.0,9100.0
3568,2012,30000.0,1800.0,13000.0
3569,2012,160000.0,1500.0,3999.0
3570,2016,104000.0,2500.0,18600.0
3571,2008,230000.0,1300.0,4700.0
3572,2020,7800.0,1500.0,13000.0
3573,2012,188000.0,1400.0,6800.0
3574,1999,470000.0,2800.0,4799.0
3575,2012,168000.0,1200.0,6450.0
3576,2016,154600.0,1500.0,10750.0
3577,2017,68000.0,2000.0,20490.0
3578,2009,243000.0,1500.0,6990.0
3579,2013,280000.0,1500.0,6899.0
3580,2016,201000.0,1000.0,7800.0
3581,2017,216000.0,1422.0,7700.0
3582,2013,173800.0,1461.0,6900.0
3583,2016,159000.0,1600.0,14990.0
3584,2017,49500.0,1800.0,13000.0
3585,2015,138590.0,1798.0,12499.0
3586,2013,239000.0,1500.0,8490.0
3587,2014,186900.0,1996.0,11500.0
3588,2014,239950.0,1800.0,12900.0
3589,1993,220000.0,1400.0,1650.0
3590,2012,118000.0,3500.0,24990.0
3591,2007,208000.0,1400.0,4490.0
3592,2008,270000.0,1900.0,4450.0
3593,2007,370000.0,2000.0,5300.0
3594,2005,238000.0,3000.0,4500.0
3595,2009,184000.0,1500.0,6500.0
3596,2010,178800.0,1197.0,7499.0
3597,1992,50000.0,1300.0,1100.0
3598,2013,197000.0,1400.0,7800.0
3599,1997,111111.0,2800.0,3800.0
3600,2013,88450.0,1200.0,9455.0
3601,2010,182314.0,1200.0,2450.0
3602,2015,170000.0,1800.0,14000.0
3603,2007,161000.0,1200.0,3499.0
3604,2007,180000.0,2000.0,5600.0
3605,2012,190000.0,1200.0,2999.0
3606,2012,82000.0,1600.0,8800.0
3607,2014,123000.0,2000.0,15550.0
3608,2007,220000.0,1400.0,3999.0
3609,2014,1111.0,1212.0,2300.0
3610,1995,189101.0,1600.0,2250.0
3611,2017,170000.0,1500.0,8250.0
3612,2017,157600.0,1500.0,11990.0
3613,2004,227280.0,1400.0,2950.0
3614,2011,184000.0,1400.0,7700.0
3615,2009,89000.0,1198.0,3500.0
3616,2006,281926.0,2200.0,13500.0
3617,2005,183998.0,1794.0,5500.0
3618,2011,225632.0,2143.0,10300.0
3619,2011,215000.0,1200.0,5000.0
3620,2015,140000.0,1600.0,18500.0
3621,1999,15000.0,1500.0,870.0
3622,1994,200000.0,1800.0,1350.0
3623,1999,150000.0,1500.0,870.0
3624,2017,187000.0,1700.0,16990.0
3625,2013,182000.0,1500.0,6990.0
3626,2018,139000.0,1500.0,12390.0
3627,2017,109000.0,1500.0,12850.0
3628,2011,92000.0,2700.0,15990.0
3629,2008,214000.0,2000.0,10450.0
3630,2012,146000.0,1400.0,8490.0
3631,2017,39000.0,900.0,7990.0
3632,2011,157000.0,3000.0,18990.0
3633,2012,172000.0,1500.0,8990.0
3634,2016,60000.0,1800.0,13650.0
3635,2015,124000.0,1600.0,13990.0
3636,2016,164000.0,2200.0,27400.0
3637,2018,159600.0,1500.0,13890.0
3638,2017,109200.0,1500.0,14590.0
3639,2009,144000.0,1400.0,3200.0
3640,2011,227000.0,2000.0,11990.0
3641,2011,253000.0,1500.0,5990.0
3642,2011,188000.0,2000.0,9290.0
3643,2005,218000.0,3000.0,9490.0
3644,2009,188000.0,2000.0,7490.0
3645,2015,54000.0,2500.0,17950.0
3646,2015,159000.0,2000.0,15990.0
3647,2004,235000.0,2500.0,5650.0
3648,2009,200000.0,2000.0,8999.0
3649,2007,232000.0,2500.0,1999.0
3650,2017,97000.0,1798.0,18780.0
3651,2008,210000.0,3200.0,13000.0
3652,2007,215193.0,1500.0,2599.0
3653,2000,250000.0,1245.0,1999.0
3654,2010,29000.0,1500.0,7300.0
3655,2008,250000.0,1600.0,4600.0
3656,2008,190200.0,1300.0,3550.0
3657,1996,240000.0,1992.0,2700.0
3658,1992,300000.0,3000.0,850.0
3659,1998,200000.0,2000.0,2000.0
3660,2010,200000.0,2500.0,9600.0
3661,2014,146000.0,2000.0,17350.0
3662,2008,409542.0,1500.0,2000.0
3663,2013,160000.0,2200.0,14150.0
3664,2012,219536.0,1700.0,8500.0
3665,2014,98800.0,1500.0,12690.0
3666,2018,30000.0,898.0,7199.0
3667,2009,215815.0,1998.0,4300.0
3668,2015,55000.0,2400.0,14999.0
3669,2008,235000.0,1900.0,7500.0
3670,2018,148200.0,1500.0,14250.0
3671,2015,121000.0,2200.0,15000.0
3672,2016,183000.0,1500.0,6500.0
3673,2002,234000.0,1900.0,2299.0
3674,2003,199340.0,2390.0,5500.0
3675,2011,189000.0,1200.0,4750.0
3676,1999,334210.0,1999.0,3299.0
3677,2007,199820.0,1500.0,4999.0
3678,2014,135335.0,2500.0,18200.0
3679,2015,238455.0,1500.0,11950.0
3680,2014,151000.0,1461.0,8200.0
3681,2013,168000.0,1700.0,10800.0
3682,2003,266000.0,1500.0,2150.0
3683,2007,317000.0,1860.0,5700.0
3684,2017,21000.0,1598.0,14900.0
3685,2017,158400.0,1500.0,14590.0
3686,2015,32000.0,2000.0,14300.0
3687,2014,172000.0,1400.0,4900.0
3688,2003,320000.0,1800.0,6550.0
3689,1995,209000.0,1600.0,2950.0
3690,2017,70000.0,2000.0,30000.0
3691,1996,311000.0,2500.0,4350.0
3692,1997,329000.0,1500.0,1600.0
3693,2004,192345.0,1500.0,3200.0
3694,1998,258000.0,3500.0,3990.0
3695,2014,189000.0,1500.0,6500.0
3696,2006,140000.0,1400.0,2600.0
