,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
18804,50,92,2008,4,260300.0,1500.0,4,1,6299.0,18592.85714285714
18805,41,62,2012,6,190000.0,1500.0,0,1,6350.0,19000.0
18806,53,119,1988,6,100000.0,1900.0,0,0,1900.0,2941.176470588235
18807,52,2,1999,10,90000.0,1500.0,4,0,1200.0,3913.0434782608695
18808,4,9,2002,10,280000.0,2200.0,4,0,5200.0,14000.0
18809,32,78,2013,9,216000.0,2500.0,0,1,24999.0,24000.0
18810,32,108,1994,2,250000.0,3200.0,3,1,5500.0,8928.57142857143
18811,37,43,2006,6,236659.0,1248.0,0,0,2199.0,14791.1875
18812,4,9,1999,10,270000.0,200.0,4,0,3500.0,11739.130434782608
18813,32,101,2016,9,184000.0,2196.0,0,1,22000.0,30666.666666666668
18814,41,80,2005,10,258030.0,1500.0,0,0,2600.0,15178.235294117647
18815,41,62,2012,6,200000.0,1500.0,0,0,6800.0,20000.0
18816,12,76,2009,10,90000.0,1400.0,4,0,4600.0,6923.076923076923
18817,21,101,2000,6,270000.0,2500.0,0,0,2000.0,12272.727272727272
18818,32,48,2000,10,235200.0,3222.0,0,1,2700.0,10690.90909090909
18819,4,101,2016,2,25000.0,2999.0,4,1,27900.0,4166.666666666667
18820,45,50,2006,11,390000.0,1422.0,0,0,3600.0,24375.0
18821,39,39,2013,3,182000.0,3000.0,0,1,24900.0,20222.222222222223
18822,37,46,2004,10,300000.0,1200.0,4,0,1300.0,16666.666666666668
18823,17,54,2006,4,136000.0,1400.0,0,0,2300.0,8500.0
18824,50,24,2009,4,156000.0,1400.0,0,1,3900.0,12000.0
18825,3,15,2011,10,136000.0,2000.0,4,1,6300.0,12363.636363636364
18826,21,19,2003,10,189000.0,1500.0,4,0,1100.0,9947.368421052632
18827,9,101,2006,11,112000.0,1600.0,4,0,1600.0,7000.0
18828,20,35,2015,3,120000.0,2200.0,0,1,10700.0,17142.85714285714
18829,50,101,2007,4,123000.0,1000.0,4,1,2100.0,8200.0
18830,4,9,2004,10,220000.0,2200.0,4,1,2500.0,12222.222222222223
18831,53,61,2007,4,154000.0,1600.0,4,1,3200.0,10266.666666666666
18832,45,113,2012,11,198000.0,2000.0,0,0,6900.0,19800.0
18833,41,71,2007,11,89000.0,1500.0,0,0,1800.0,5933.333333333333
18834,11,101,2004,4,115000.0,1400.0,0,0,1400.0,6388.888888888889
18835,28,58,2007,10,156200.0,3000.0,4,1,6200.0,10413.333333333334
18836,45,113,2013,10,177777.0,1996.0,0,1,13499.0,19753.0
18837,3,94,2007,9,189000.0,3000.0,0,1,10200.0,12600.0
18838,50,101,2009,6,89000.0,1800.0,4,1,4900.0,6846.153846153846
18839,44,101,2010,4,111000.0,1400.0,4,0,2800.0,9250.0
18840,41,62,2007,6,135000.0,2000.0,4,0,2600.0,9000.0
18841,17,51,2004,4,156000.0,1400.0,0,0,1550.0,8666.666666666666
18842,11,34,2007,4,156800.0,1400.0,4,1,2150.0,10453.333333333334
18843,38,101,2009,4,165000.0,1600.0,4,1,2200.0,12692.307692307691
18844,37,23,1999,10,123600.0,1600.0,4,0,1300.0,5373.913043478261
18845,50,44,2006,4,220000.0,1600.0,3,0,4900.0,13750.0
18846,37,23,2014,4,125300.0,1400.0,4,1,4800.0,15662.5
18847,16,101,2004,11,189000.0,1400.0,4,0,1700.0,10500.0
18848,36,21,2005,10,89000.0,1500.0,0,0,1900.0,5235.294117647059
18849,50,32,2018,3,25000.0,1800.0,2,1,13700.0,6250.0
18850,32,104,1997,10,400000.0,300.0,0,1,5500.0,16000.0
18851,45,85,2013,11,232000.0,1400.0,4,0,8400.0,25777.777777777777
18852,50,24,2010,11,179000.0,1400.0,0,0,6900.0,14916.666666666666
18853,37,132,2005,6,265000.0,1600.0,3,0,4200.0,15588.235294117647
18854,4,9,2002,10,379238.0,2500.0,0,0,5450.0,18961.9
18855,32,48,2007,10,300000.0,3000.0,0,1,6000.0,20000.0
18856,41,80,2011,11,240000.0,1500.0,0,0,5000.0,21818.18181818182
18857,53,61,1993,10,4450.0,4450.0,3,0,1450.0,153.44827586206895
18858,27,101,2008,9,145000.0,3000.0,0,1,10700.0,10357.142857142857
18859,9,28,2009,10,187000.0,1400.0,4,0,1900.0,14384.615384615385
18860,50,101,2005,4,188000.0,1000.0,4,0,1599.0,11058.823529411764
18861,3,15,2009,10,340000.0,1800.0,4,0,7000.0,26153.846153846152
18862,32,48,2001,10,301069.0,2200.0,0,1,5500.0,14336.619047619048
18863,4,12,1999,10,277000.0,3900.0,0,1,2000.0,12043.478260869566
18864,41,69,2014,6,148084.0,1500.0,0,0,6199.0,18510.5
18865,41,80,2015,4,117671.0,1500.0,0,0,9299.0,16810.14285714286
18866,21,101,2009,4,123000.0,1400.0,4,0,5500.0,9461.538461538461
18867,9,101,2011,9,160000.0,2400.0,4,1,10200.0,14545.454545454546
18868,28,63,2007,10,123456.0,2200.0,0,1,5000.0,8230.4
18869,11,101,2011,6,163000.0,1400.0,0,0,2950.0,14818.181818181818
18870,50,44,2005,2,305000.0,2000.0,0,0,1700.0,17941.176470588234
18871,32,31,1994,10,340000.0,1800.0,3,0,2600.0,12142.857142857143
18872,53,119,2014,6,256000.0,2500.0,0,0,8900.0,32000.0
18873,25,101,2004,10,214567.0,1600.0,3,0,1500.0,11920.388888888889
18874,17,83,2004,10,214567.0,1600.0,3,0,2450.0,11920.388888888889
18875,44,101,2001,11,214567.0,1600.0,3,0,1650.0,10217.47619047619
18876,53,88,1995,11,270888.0,1800.0,3,0,1650.0,10032.888888888889
18877,37,101,1995,10,125000.0,2000.0,3,0,950.0,4629.62962962963
18878,37,46,2005,4,214567.0,1300.0,0,0,2100.0,12621.588235294117
18879,44,101,2000,10,196186.0,1600.0,4,0,1430.0,8917.545454545454
18880,20,41,1996,10,150333.0,1400.0,4,0,1200.0,5782.038461538462
18881,34,101,2004,6,272000.0,1898.0,0,0,2500.0,15111.111111111111
18882,53,61,2001,11,280000.0,1900.0,0,0,4000.0,13333.333333333334
18883,21,106,2006,3,219954.0,2200.0,0,0,7800.0,13747.125
18884,31,5,2007,10,132000.0,2000.0,4,1,3600.0,8800.0
18885,45,85,2004,11,178000.0,1600.0,4,0,4000.0,9888.888888888889
18886,50,26,2004,10,180000.0,1800.0,3,0,3950.0,10000.0
18887,25,86,2016,10,70000.0,1600.0,4,1,12500.0,11666.666666666666
18888,3,17,1999,11,300000.0,2500.0,0,0,3300.0,13043.478260869566
18889,25,103,2001,10,200000.0,1500.0,4,1,1300.0,9523.809523809523
18890,9,28,2012,10,200000.0,1200.0,4,0,4199.0,20000.0
18891,32,108,1993,10,396000.0,2500.0,0,0,2500.0,13655.172413793103
18892,32,48,1998,10,450000.0,1999.0,4,0,2900.0,18750.0
18893,37,23,2005,11,220000.0,1400.0,4,0,3500.0,12941.176470588236
18894,50,26,2012,11,240000.0,1800.0,4,1,9300.0,24000.0
18895,32,31,2009,11,261500.0,1800.0,4,1,7600.0,20115.384615384617
18896,12,76,2009,11,150000.0,1400.0,3,0,3000.0,11538.461538461539
18897,38,101,1999,6,406961.0,1905.0,0,0,1550.0,17693.956521739132
18898,41,101,2006,6,260508.0,1900.0,0,0,3900.0,16281.75
18899,14,101,2009,3,180000.0,1500.0,3,1,4500.0,13846.153846153846
18900,12,75,2014,11,187000.0,1500.0,0,0,4999.0,23375.0
18901,53,37,2013,6,120000.0,1600.0,0,0,6800.0,13333.333333333334
18902,32,55,2015,3,190000.0,2143.0,0,1,25000.0,27142.85714285714
18903,41,69,2016,1,207000.0,1500.0,0,0,4899.0,34500.0
18904,28,36,2015,10,95000.0,1800.0,2,1,13900.0,13571.42857142857
18905,45,85,2010,11,200200.0,1400.0,4,1,7000.0,16683.333333333332
18906,50,26,2014,11,85000.0,2000.0,0,0,10000.0,10625.0
18907,10,101,2002,6,250000.0,2500.0,0,0,2450.0,12500.0
18908,53,89,2011,10,196350.0,1800.0,4,0,8500.0,17850.0
18909,54,130,2006,9,263500.0,2400.0,0,0,5000.0,16468.75
18910,17,118,2010,6,242500.0,1800.0,0,0,4000.0,20208.333333333332
18911,9,101,2007,9,172000.0,2000.0,0,1,7900.0,11466.666666666666
18912,36,91,1993,10,129000.0,1600.0,4,0,1500.0,4448.275862068966
18913,37,23,2006,6,256000.0,1300.0,0,0,4300.0,16000.0
18914,4,101,2015,4,220000.0,1496.0,0,0,8999.0,31428.571428571428
18915,25,40,2012,11,220000.0,1396.0,0,0,7199.0,22000.0
18916,4,127,2006,3,285000.0,3000.0,0,1,4000.0,17812.5
18917,4,127,2006,3,340000.0,3000.0,0,1,4000.0,21250.0
18918,32,48,2004,10,270200.0,2200.0,0,1,7200.0,15011.111111111111
18919,3,15,2012,11,281682.0,2000.0,0,1,14499.0,28168.2
18920,50,44,2006,4,220000.0,1400.0,0,0,5900.0,13750.0
18921,32,104,2011,10,228000.0,2999.0,0,1,20999.0,20727.272727272728
18922,3,15,2013,10,138654.0,2000.0,4,1,13200.0,15406.0
18923,53,61,1993,4,203000.0,1386.0,4,0,1350.0,7000.0
18924,32,101,2006,2,187400.0,3000.0,0,1,4500.0,11712.5
18925,34,101,2020,9,12000.0,1498.0,4,1,9900.0,6000.0
18926,32,104,2003,4,345401.0,400.0,0,1,2450.0,18179.0
18927,27,101,2006,11,200000.0,300.0,0,1,3500.0,12500.0
18928,53,90,2003,4,20000.0,1400.0,4,0,1300.0,1052.6315789473683
18929,20,35,2012,9,112000.0,2000.0,3,0,11500.0,11200.0
18930,45,113,2019,10,89948.0,2000.0,0,1,28999.0,29982.666666666668
18931,53,88,1996,10,406000.0,1781.0,4,0,1400.0,15615.384615384615
18932,4,9,2005,10,180000.0,2000.0,4,0,6000.0,10588.235294117647
18933,32,108,1990,10,350000.0,2600.0,3,1,2500.0,10937.5
18934,36,21,2005,4,187000.0,1500.0,4,0,2150.0,11000.0
18935,50,102,2008,3,180000.0,2000.0,4,1,6700.0,12857.142857142857
18936,32,57,2009,3,187000.0,2200.0,0,1,11000.0,14384.615384615385
18937,12,47,2019,9,70000.0,1500.0,0,0,12800.0,23333.333333333332
18938,12,47,2015,3,171000.0,1461.0,0,0,7590.0,24428.571428571428
18939,20,41,1998,4,250000.0,1400.0,4,0,2100.0,10416.666666666666
18940,3,15,2012,11,225920.0,2000.0,0,0,11999.0,22592.0
18941,32,48,2009,10,197500.0,2200.0,0,1,14699.0,15192.307692307691
18942,9,101,2017,10,45000.0,1400.0,4,1,8600.0,9000.0
18943,45,113,2017,10,149000.0,1984.0,4,1,23900.0,29800.0
18944,41,101,2015,11,167000.0,1461.0,0,0,6600.0,23857.14285714286
18945,22,101,2014,3,89000.0,3700.0,4,1,22900.0,11125.0
18946,53,88,2013,10,91950.0,2000.0,0,0,12999.0,10216.666666666666
18947,41,62,2017,6,155000.0,1500.0,0,1,16000.0,31000.0
18948,32,56,2017,9,180000.0,2200.0,0,1,27000.0,36000.0
18949,53,116,2004,9,190000.0,2500.0,0,0,5500.0,10555.555555555555
18950,4,127,2015,9,110000.0,2500.0,0,1,22000.0,15714.285714285714
18951,17,101,2016,3,92000.0,1500.0,4,1,14499.0,15333.333333333334
18952,4,6,1997,10,420000.0,1800.0,4,0,2099.0,16800.0
18953,21,106,2006,3,212500.0,2200.0,0,1,9000.0,13281.25
18954,37,65,2011,10,132000.0,1800.0,4,0,7500.0,12000.0
18955,21,101,1992,10,250000.0,1600.0,4,0,1450.0,8333.333333333334
18956,4,12,1985,10,247000.0,2800.0,4,0,3500.0,6675.675675675676
18957,37,23,2008,11,244000.0,1248.0,0,0,4200.0,17428.571428571428
18958,21,120,2007,3,210000.0,2000.0,3,0,6250.0,14000.0
18959,50,44,2005,11,315000.0,1400.0,0,0,6250.0,18529.41176470588
18960,37,23,2006,11,193812.0,1380.0,0,0,3600.0,12113.25
18961,20,35,2010,3,170000.0,2200.0,0,1,13350.0,14166.666666666666
18962,50,26,2003,10,289000.0,2000.0,0,0,5350.0,15210.526315789473
18963,17,83,2016,10,118000.0,1500.0,0,0,12000.0,19666.666666666668
18964,12,47,2013,3,120000.0,1500.0,0,0,6900.0,13333.333333333334
18965,38,101,2015,11,151000.0,1600.0,0,1,10900.0,21571.428571428572
18966,4,9,1995,10,250000.0,2500.0,0,0,1800.0,9259.25925925926
18967,33,101,2020,2,3000.0,1998.0,4,1,17000.0,1500.0
18968,32,48,1991,10,280000.0,2600.0,4,1,2999.0,9032.258064516129
18969,53,117,2004,6,170000.0,1400.0,4,0,4500.0,9444.444444444445
18970,54,101,2010,10,170000.0,2000.0,4,0,10000.0,14166.666666666666
18971,4,9,2013,10,165000.0,2000.0,0,1,18299.0,18333.333333333332
18972,32,101,2017,3,70000.0,2143.0,0,1,45900.0,14000.0
18973,41,62,2007,6,241000.0,1500.0,0,0,4150.0,16066.666666666666
18974,9,101,2017,10,13000.0,1400.0,4,1,7700.0,2600.0
18975,50,26,2005,11,200000.0,2000.0,0,0,4900.0,11764.70588235294
18976,53,109,2006,5,170000.0,2000.0,0,0,5000.0,10625.0
18977,45,85,2010,4,240000.0,1600.0,0,0,6400.0,20000.0
18978,53,119,1997,6,210000.0,1900.0,0,0,3550.0,8400.0
18979,21,101,2001,6,170000.0,1999.0,3,0,2000.0,8095.238095238095
18980,18,101,1985,11,60000.0,2500.0,4,0,1200.0,1621.6216216216217
18981,50,101,2004,2,230000.0,2400.0,3,1,6999.0,12777.777777777777
18982,42,101,2000,4,133446.0,1600.0,4,1,950.0,6065.727272727273
18983,28,36,2015,4,146500.0,1800.0,2,1,13500.0,20928.571428571428
18984,4,6,2015,10,144000.0,2000.0,5,1,18350.0,20571.428571428572
18985,34,72,2004,10,280000.0,1600.0,4,0,3300.0,15555.555555555555
18986,21,106,2013,3,119000.0,200.0,4,1,15300.0,13222.222222222223
18987,45,85,2020,10,19500.0,1600.0,4,1,16499.0,9750.0
18988,32,31,2012,6,230800.0,2200.0,0,1,9550.0,23080.0
18989,12,77,2015,11,41000.0,1500.0,0,0,8000.0,5857.142857142857
18990,17,51,2008,4,171000.0,1250.0,4,0,3750.0,12214.285714285714
18991,50,26,2015,1,118000.0,1568.0,0,0,10650.0,16857.14285714286
18992,50,24,2007,4,300000.0,1400.0,0,0,5500.0,20000.0
18993,17,101,1993,1,22222.0,1800.0,0,0,400.0,766.2758620689655
18994,53,61,1993,4,11111.0,1750.0,4,0,850.0,383.13793103448273
18995,53,88,2010,10,98000.0,2000.0,4,1,7300.0,8166.666666666667
18996,36,101,2004,11,468000.0,1900.0,0,0,4400.0,26000.0
18997,16,101,2011,6,185000.0,1400.0,3,0,6300.0,16818.18181818182
18998,38,101,2008,6,215000.0,1390.0,0,0,3000.0,15357.142857142857
18999,41,80,2010,11,144000.0,1500.0,0,0,5300.0,12000.0
19000,20,35,2010,3,202000.0,2000.0,4,0,12000.0,16833.333333333332
19001,32,108,1995,11,350000.0,1111.0,3,0,2000.0,12962.962962962964
19002,32,101,2014,11,148000.0,1461.0,0,0,9000.0,18500.0
19003,21,106,2006,11,220000.0,2188.0,0,0,8200.0,13750.0
19004,30,101,1998,10,100000.0,5000.0,4,1,4000.0,4166.666666666667
19005,32,48,2000,11,160000.0,2900.0,0,1,12888.0,7272.727272727273
19006,21,106,2010,3,203500.0,2200.0,0,1,11700.0,16958.333333333332
19007,32,78,2000,3,400000.0,2300.0,3,0,4999.0,18181.81818181818
19008,21,101,1992,10,300000.0,1500.0,4,0,700.0,10000.0
19009,3,13,1988,10,201739.0,1595.0,4,0,400.0,5933.5
19010,53,61,2014,4,93000.0,1200.0,4,1,10500.0,11625.0
19011,37,132,2004,6,140000.0,2000.0,4,0,4200.0,7777.777777777777
19012,45,113,2012,10,162966.0,2000.0,4,1,11500.0,16296.6
19013,45,50,2007,11,220000.0,1400.0,4,0,3800.0,14666.666666666666
19014,16,101,2007,6,200000.0,1900.0,0,0,1300.0,13333.333333333334
19015,45,113,2014,10,133000.0,1600.0,0,0,13000.0,16625.0
19016,53,61,2010,11,175000.0,1400.0,4,1,6500.0,14583.333333333334
19017,16,101,2010,6,180000.0,1600.0,0,0,6100.0,15000.0
19018,37,23,2011,11,211146.0,1300.0,0,0,6200.0,19195.090909090908
19019,50,44,1991,4,350000.0,1300.0,4,0,700.0,11290.322580645161
19020,41,80,2007,11,305000.0,1500.0,0,0,3850.0,20333.333333333332
19021,21,60,2006,4,220000.0,1500.0,3,0,3500.0,13750.0
19022,3,18,2005,10,280000.0,2990.0,0,1,11099.0,16470.58823529412
19023,12,47,2013,3,123000.0,1500.0,0,0,7500.0,13666.666666666666
19024,21,101,2013,10,209000.0,1248.0,4,0,5000.0,23222.222222222223
19025,31,8,1997,4,200020.0,1500.0,3,0,1000.0,8000.8
19026,44,101,2001,6,30000.0,1900.0,0,0,4300.0,1428.5714285714287
19027,53,88,2007,10,30000.0,1999.0,0,0,3600.0,2000.0
19028,52,101,1990,4,75000.0,1500.0,4,0,1000.0,2343.75
19029,52,2,1978,10,164000.0,1600.0,4,0,990.0,3727.2727272727275
19030,21,101,2011,10,2000.0,1200.0,3,0,4500.0,181.8181818181818
19031,37,46,2011,4,198452.0,1400.0,4,0,5500.0,18041.090909090908
19032,41,62,2012,6,225000.0,1499.0,0,0,8750.0,22500.0
19033,37,46,2011,4,197452.0,1400.0,4,0,5300.0,17950.18181818182
19034,49,101,2018,3,32000.0,1000.0,4,0,6700.0,8000.0
19035,36,67,2015,3,98000.0,1500.0,0,0,5500.0,14000.0
19036,20,35,2017,3,45000.0,2200.0,0,1,14500.0,9000.0
19037,54,130,2016,9,102000.0,1996.0,0,1,15900.0,17000.0
19038,38,1,2007,11,196000.0,1400.0,4,0,1700.0,13066.666666666666
19039,32,48,2004,11,125000.0,2800.0,4,1,3900.0,6944.444444444444
19040,53,90,1996,10,300055.0,1400.0,4,0,900.0,11540.576923076924
19041,50,44,2007,10,132000.0,1600.0,4,1,3300.0,8800.0
19042,53,115,2010,3,79000.0,1400.0,4,0,6200.0,6583.333333333333
19043,41,62,2011,11,268500.0,1461.0,0,0,6300.0,24409.090909090908
19044,41,101,2015,4,98000.0,1500.0,0,0,3500.0,14000.0
19045,3,17,2001,11,400000.0,2500.0,0,0,2500.0,19047.619047619046
19046,20,20,2000,4,322000.0,1850.0,3,0,3499.0,14636.363636363636
19047,17,22,2010,6,330000.0,2200.0,0,0,4999.0,27500.0
19048,20,35,2007,9,175000.0,2000.0,3,1,11000.0,11666.666666666666
19049,28,58,2005,10,205000.0,2998.0,4,1,9000.0,12058.823529411764
19050,32,124,2000,6,368000.0,2200.0,0,0,1600.0,16727.272727272728
19051,28,36,2013,4,160000.0,1800.0,2,1,12300.0,17777.777777777777
19052,32,48,2014,10,232000.0,2200.0,0,1,20499.0,29000.0
19053,50,24,2014,11,181000.0,1815.0,2,1,9500.0,22625.0
19054,16,101,1999,2,11111.0,1200.0,4,0,1500.0,483.0869565217391
19055,4,9,2017,10,150000.0,2000.0,0,1,26000.0,30000.0
19056,41,62,2017,6,148000.0,1500.0,0,1,14500.0,29600.0
19057,53,117,2012,6,228400.0,1400.0,3,1,6700.0,22840.0
19058,34,101,2008,9,189000.0,3000.0,3,1,11800.0,13500.0
19059,12,77,2013,11,110000.0,1200.0,4,0,5200.0,12222.222222222223
19060,41,80,2006,4,315000.0,1500.0,0,0,3800.0,19687.5
19061,21,106,2015,9,74000.0,2000.0,4,1,11500.0,10571.42857142857
19062,28,49,2002,10,123000.0,3000.0,3,1,3200.0,6150.0
19063,13,101,2003,4,78000.0,1300.0,4,1,1400.0,4105.263157894737
19064,20,35,2015,3,136000.0,2200.0,0,0,10200.0,19428.571428571428
19065,53,61,2006,4,111000.0,1400.0,4,0,3050.0,6937.5
19066,34,59,2006,10,102000.0,2000.0,4,1,2500.0,6375.0
19067,37,23,2009,4,111000.0,1600.0,4,0,2700.0,8538.461538461539
19068,50,101,2013,11,114000.0,1800.0,2,1,6700.0,12666.666666666666
19069,25,101,2007,4,190533.0,1600.0,3,0,2300.0,12702.2
19070,45,50,2010,11,190533.0,1400.0,0,0,3400.0,15877.75
19071,41,80,2007,11,190533.0,1500.0,0,0,2100.0,12702.2
19072,38,1,2006,11,190533.0,1400.0,0,0,2100.0,11908.3125
19073,20,20,1996,10,190533.0,1800.0,3,0,1300.0,7328.192307692308
19074,50,131,2011,4,150333.0,1400.0,0,1,3650.0,13666.636363636364
19075,11,34,2011,4,214567.0,1400.0,0,0,4300.0,19506.090909090908
19076,50,25,2019,10,5100.0,2500.0,2,1,29500.0,1700.0
19077,53,88,2011,11,196186.0,1600.0,0,0,6650.0,17835.090909090908
19078,11,101,2008,6,185000.0,1600.0,0,0,3100.0,13214.285714285714
19079,53,61,1995,11,119119.0,1800.0,4,0,1200.0,4411.814814814815
19080,3,0,1995,10,254000.0,1800.0,3,0,1200.0,9407.407407407407
19081,17,51,2012,4,118000.0,1400.0,4,0,5400.0,11800.0
19082,41,68,2016,3,167000.0,1500.0,0,1,12490.0,27833.333333333332
19083,12,47,2013,3,136000.0,1500.0,0,0,8490.0,15111.111111111111
19084,53,61,2003,4,241000.0,1400.0,4,0,3400.0,12684.21052631579
19085,38,7,2006,11,250000.0,1600.0,0,0,3700.0,15625.0
19086,53,37,2011,6,300500.0,1600.0,0,0,5850.0,27318.18181818182
19087,21,110,2008,10,154000.0,1998.0,3,1,7300.0,11000.0
19088,3,15,2001,11,350200.0,1900.0,0,0,2450.0,16676.190476190477
19089,32,124,1999,6,400000.0,2300.0,0,0,2900.0,17391.304347826088
19090,37,23,2011,11,220000.0,1300.0,0,0,6300.0,20000.0
19091,17,54,2015,10,130000.0,2000.0,2,1,12500.0,18571.428571428572
19092,3,13,1994,10,300000.0,1600.0,4,0,1700.0,10714.285714285714
19093,41,62,2011,6,143000.0,1500.0,0,0,5600.0,13000.0
19094,21,60,2012,4,110000.0,1200.0,4,0,4900.0,11000.0
19095,52,3,1993,4,35000.0,2300.0,4,0,10000.0,1206.896551724138
19096,37,122,1997,10,315000.0,1800.0,4,1,1350.0,12600.0
19097,38,7,2004,4,24000.0,1580.0,4,0,2750.0,1333.3333333333333
19098,4,9,1994,10,480000.0,2000.0,4,0,3300.0,17142.85714285714
19099,21,101,2013,11,152000.0,1700.0,0,0,9600.0,16888.88888888889
19100,32,48,2001,10,270000.0,3200.0,0,1,6400.0,12857.142857142857
19101,11,101,2003,6,327000.0,200.0,3,1,3000.0,17210.526315789473
19102,34,101,2010,4,1206.0,1300.0,4,0,4800.0,100.5
19103,37,46,1996,2,233000.0,1200.0,4,0,1250.0,8961.538461538461
19104,17,101,1996,11,57037.0,1600.0,4,0,1550.0,2193.730769230769
19105,41,69,2008,1,90350.0,1500.0,0,0,4000.0,6453.571428571428
19106,36,101,2001,11,456000.0,2200.0,0,0,58000.0,21714.285714285714
19107,21,101,2013,11,157000.0,1700.0,0,0,9700.0,17444.444444444445
19108,54,101,2016,10,51000.0,2000.0,0,1,20000.0,8500.0
19109,3,93,2013,3,128000.0,2000.0,4,1,16000.0,14222.222222222223
19110,7,101,2014,10,78000.0,1999.0,4,1,21600.0,9750.0
19111,9,28,2010,4,180000.0,1206.0,3,0,3500.0,15000.0
19112,34,87,2015,3,188000.0,2000.0,5,1,13499.0,26857.14285714286
19113,37,101,1996,6,202300.0,2000.0,4,1,2100.0,7780.7692307692305
19114,36,95,2009,9,170000.0,1500.0,0,0,7350.0,13076.923076923076
19115,13,101,2003,4,12300.0,796.0,4,0,900.0,647.3684210526316
19116,37,132,2006,6,190000.0,1600.0,4,0,4000.0,11875.0
19117,27,53,2002,9,280000.0,2000.0,0,1,5500.0,14000.0
19118,12,105,2015,4,118200.0,1200.0,4,0,5000.0,16885.714285714286
19119,53,88,1991,10,201241.0,200.0,4,0,1400.0,6491.645161290323
19120,41,80,2005,11,235000.0,1500.0,0,0,2222.0,13823.529411764706
19121,37,23,2006,4,200000.0,1400.0,3,0,4200.0,12500.0
19122,21,101,2001,1,200000.0,2500.0,0,0,1800.0,9523.809523809523
19123,20,35,2010,3,168000.0,2400.0,3,1,10500.0,14000.0
19124,41,68,2015,3,190400.0,1487.0,0,1,11200.0,27200.0
19125,3,101,2000,2,200200.0,1800.0,4,0,2700.0,9100.0
19126,53,88,1999,11,350000.0,1900.0,0,0,1000.0,15217.391304347826
19127,53,88,2011,11,23400.0,1600.0,0,0,9500.0,2127.2727272727275
19128,38,101,2015,11,126000.0,1600.0,0,0,10700.0,18000.0
19129,41,80,2010,4,190000.0,1300.0,4,0,5500.0,15833.333333333334
19130,12,76,2008,10,500000.0,1400.0,3,0,1850.0,35714.28571428572
19131,32,124,2001,6,3333.0,2200.0,0,0,1600.0,158.71428571428572
19132,3,93,2010,4,230000.0,1996.0,0,1,15000.0,19166.666666666668
19133,28,97,2017,9,97000.0,3500.0,2,1,48999.0,19400.0
19134,28,97,2016,3,159857.0,3500.0,2,1,41999.0,26642.833333333332
19135,28,97,2016,3,159000.0,3500.0,2,1,41999.0,26500.0
19136,32,48,2003,10,300000.0,270.0,0,1,2100.0,15789.473684210527
19137,31,11,2000,10,200000.0,1800.0,3,0,2200.0,9090.90909090909
19138,12,77,2011,11,258000.0,1600.0,3,0,4650.0,23454.545454545456
19139,45,113,2005,10,274000.0,1900.0,0,1,5500.0,16117.64705882353
19140,53,66,2013,10,167200.0,1400.0,2,1,9500.0,18577.777777777777
19141,37,122,1997,10,320000.0,1900.0,0,0,2900.0,12800.0
19142,53,88,2001,10,340000.0,1800.0,4,0,3250.0,16190.47619047619
19143,12,76,2006,10,280000.0,1400.0,3,0,1650.0,17500.0
19144,3,93,2011,3,170000.0,2000.0,4,1,10000.0,15454.545454545454
19145,41,80,2008,11,189550.0,200.0,0,0,2450.0,13539.285714285714
19146,32,108,1995,10,250888.0,5000.0,0,0,1750.0,9292.148148148148
19147,25,101,2010,4,237000.0,1400.0,0,0,4600.0,19750.0
19148,17,51,2011,4,182000.0,1400.0,0,0,5100.0,16545.454545454544
19149,53,88,2000,10,371000.0,1600.0,4,0,2500.0,16863.636363636364
19150,32,108,1994,10,265000.0,2500.0,0,0,4999.0,9464.285714285714
19151,45,85,2011,11,167000.0,1400.0,4,0,7500.0,15181.818181818182
19152,3,17,2011,10,323000.0,2000.0,0,1,8300.0,29363.636363636364
19153,32,31,2005,10,186982.0,1800.0,4,0,6499.0,10998.941176470587
19154,32,124,1999,6,333800.0,2200.0,0,0,3250.0,14513.04347826087
19155,38,101,2011,4,212000.0,1400.0,0,0,4299.0,19272.727272727272
19156,21,60,2005,4,206000.0,1400.0,4,0,1990.0,12117.64705882353
19157,10,101,2005,6,126500.0,3300.0,3,1,9000.0,7441.176470588235
19158,45,113,2008,10,270000.0,2000.0,0,0,7000.0,19285.714285714286
19159,4,9,1999,10,360000.0,300.0,0,1,2500.0,15652.173913043478
